transaction_id,transaction_date,sender_account,sender_name,sender_npwp,receiver_account,receiver_name,receiver_npwp,amount_idr,transaction_type,description,bank_code,channel,currency,pattern_type,risk_score,is_flagged,reporting_threshold_flag,cross_border
TXN_000087,2024-12-27 20:30:36,0095691444906,Gina Pratama,92.441.184.7-986.588,CORP_PT_0014_001,PT. Mega Benua Utama,60.186.127.1-331.779,31622769,SALARY_PAYMENT,Pembayaran gaji karyawan dari Gina Pratama,011,MOBILE_BANKING,IDR,legitimate,12,False,False,False
TXN_000088,2023-10-03 08:15:00,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,CORP_SH_0013_001,CV NUSA INDAH,18.249.270.5-403.267,1175543761,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,008,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_000089,2023-09-09 10:39:00,CORP_PT_0059_001,PT. HENRISON INTI PERSADA,75.360.680.1-256.217,CORP_SH_0023_001,UD HARAPAN BARU,26.903.405.2-441.862,3293934259,INVESTMENT,Investasi/penyertaan modal,009,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000090,2024-09-23 03:04:10,0134239066512,Budi Kusuma,85.282.547.9-425.497,CORP_PT_0056_001,PT. Natura Agrotani,26.474.848.5-893.728,40215460,UTILITY_PAYMENT,Transfer dari Budi Kusuma ke PT. Natura Agrotani,008,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_000091,2025-03-14 12:54:46,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,0132947719381,Joko Pratama,44.308.333.3-391.133,46926085,WITHDRAWAL,Transfer dari PT. LEMO JAYA ke Joko Pratama,014,MOBILE_BANKING,IDR,suspicious_structuring,85,True,False,False
TXN_000092,2025-02-12 18:11:01,CORP_PT_0005_001,PT. Nunukan Sarana Jaya,36.530.374.2-626.775,CORP_SH_0012_001,UD CAHAYA MANDIRI,14.275.216.8-603.906,49891363,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_000093,2024-04-18 18:21:00,CORP_PT_0057_001,PT. Sumber Sawit Sintang,70.456.670.2-796.115,CORP_SH_0013_001,CV NUSA INDAH,18.249.270.5-403.267,3291486011,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,011,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000094,2024-10-21 13:10:19,0149984671724,Eko Putra,82.250.924.6-202.506,0089398065824,Fitri Wibowo,19.206.740.6-386.603,34312502,SALARY_PAYMENT,Pembayaran gaji karyawan dari Eko Putra,014,MOBILE_BANKING,IDR,legitimate,5,False,False,False
TXN_000095,2024-04-25 12:09:00,CORP_PT_0063_001,PT. NUSA IRIAN JAYA INDAH,36.514.141.6-464.630,CORP_PT_0064_001,PT. VARITA MAJUTAMA (BLOK A),86.588.116.1-904.118,1049384882,LOAN_ADVANCE,Pinjaman/advance kepada PT. VARITA MAJUTAMA (BLOK A),008,BRANCH,IDR,layering,100,True,True,False
TXN_000096,2024-12-17 22:22:23,0147081848833,Joko Sari,55.562.359.1-554.531,0116415441483,Fitri Putra,96.700.752.1-926.748,8704582,LOAN_PAYMENT,Transfer dari Joko Sari ke Fitri Putra,008,INTERNET_BANKING,IDR,legitimate,15,False,False,False
TXN_000097,2023-10-10 12:37:00,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,CORP_SH_0020_001,CV FAJAR CEMERLANG,59.613.394.5-640.247,3410334169,LARGE_TRANSFER,Transfer dana operasional ke CV FAJAR CEMERLANG,014,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000098,2023-04-18 12:30:00,CORP_PT_0017_001,PT. Agro Indomas-EK,77.264.924.5-545.210,CORP_PT_0035_001,PT. BORNEO EKA SAWIT TANGGUH,22.318.405.7-351.158,4079645901,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,011,ATM,IDR,suspicious_large,100,True,True,False
TXN_000099,2024-08-04 09:08:01,0163705954234,Indra Gunawan,21.844.437.7-849.104,0141415160001,Hadi Gunawan,70.118.362.7-685.171,15262300,SALARY_PAYMENT,Pembayaran gaji karyawan dari Indra Gunawan,014,RTGS,IDR,legitimate,5,False,False,False
TXN_000100,2024-09-09 05:05:34,CORP_PT_0068_001,PT. KURNIA LUWUK SEJATI,83.834.851.5-664.921,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,1800613566,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000101,2024-06-28 06:59:13,0084774345747,Hadi Kusuma,95.623.421.7-303.937,0115237491767,Ahmad Gunawan,62.192.182.1-132.371,47085577,LOAN_PAYMENT,Transfer dari Hadi Kusuma ke Ahmad Gunawan,009,ATM,IDR,legitimate,40,False,False,False
TXN_000102,2025-01-16 11:57:42,CORP_PT_0010_001,PT. Sawit Sukses Sejahtera,69.926.297.2-285.928,CORP_PT_0057_001,PT. Sumber Sawit Sintang,70.456.670.2-796.115,33791267,UTILITY_PAYMENT,Transfer dari PT. Sawit Sukses Sejahtera ke PT. Sumber Sawit Sintang,011,RTGS,IDR,legitimate,22,False,False,False
TXN_000103,2025-03-11 04:08:36,CORP_PT_0071_001,PTGUNUNG SYNAJI,97.611.140.8-421.959,CORP_SH_0022_001,PT JAYA MAKMUR,36.873.212.4-663.479,46456365,WITHDRAWAL,Transfer dari PTGUNUNG SYNAJI ke PT JAYA MAKMUR,014,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000104,2024-09-21 12:56:12,0139260329137,Budi Pratama,64.412.953.5-121.962,0089398065824,Fitri Wibowo,19.206.740.6-386.603,47439724,TAX_PAYMENT,Pembayaran pajak perusahaan,014,ATM,IDR,legitimate,30,False,False,False
TXN_000105,2024-04-15 10:23:00,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,CORP_SH_0012_001,UD CAHAYA MANDIRI,14.275.216.8-603.906,2066699825,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000106,2024-08-21 20:10:56,0113128588893,Budi Putra,10.208.790.5-587.575,0093356968432,Dewi Pratama,47.608.213.7-961.791,15684683,SUPPLIER_PAYMENT,Pembayaran supplier untuk Dewi Pratama,014,MOBILE_BANKING,IDR,legitimate,10,False,False,False
TXN_000107,2025-04-01 00:45:02,CORP_PT_0034_001,PT. RIMBA SAWIT UTAMA PLANINDO,55.634.239.8-429.531,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,47619538,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,009,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000108,2024-09-21 07:33:20,CORP_PT_0005_001,PT. Nunukan Sarana Jaya,36.530.374.2-626.775,CORP_SH_0027_001,UD HARAPAN BARU,97.814.959.2-958.291,49677473,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,008,ATM,IDR,suspicious_structuring,100,True,False,False
TXN_000109,2025-04-25 14:34:04,CORP_PT_0018_001,PT DITJEN PERIKANAN,55.458.481.9-527.623,CORP_PT_0020_001,PT. TANAH TUNJUNG PLATEU,54.146.404.1-891.191,45566898,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. TANAH TUNJUNG PLATEU,013,ATM,IDR,legitimate,43,False,False,False
TXN_000110,2024-07-09 00:25:05,0134239066512,Budi Kusuma,85.282.547.9-425.497,0095165665836,Joko Wijaya,72.162.520.8-594.709,42852487,UTILITY_PAYMENT,Transfer dari Budi Kusuma ke Joko Wijaya,008,INTERNET_BANKING,IDR,legitimate,15,False,False,False
TXN_000111,2025-05-07 00:39:10,CORP_PT_0049_001,PT. Kayung Agro Lestari,61.562.335.8-730.452,0196040794252,Eko Wibowo,69.482.998.7-419.826,46253621,WITHDRAWAL,Transfer dari PT. Kayung Agro Lestari ke Eko Wibowo,011,INTERNET_BANKING,IDR,suspicious_structuring,80,True,False,False
TXN_000112,2024-10-26 18:17:42,CORP_PT_0058_001,PT. ADI JAYA MULIA,53.522.359.1-777.246,0144693086116,Indra Putra,92.657.965.5-461.889,48125567,LOAN_PAYMENT,Transfer dari PT. ADI JAYA MULIA ke Indra Putra,011,BRANCH,IDR,legitimate,42,False,False,False
TXN_000113,2024-11-06 18:24:46,CORP_PT_0073_001,PT. Naga Manis Plantation,25.968.665.3-720.386,0132756610488,Dewi Kusuma,29.236.177.2-360.623,45487236,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000114,2024-09-14 10:26:28,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,0092554474021,Eko Pratama,64.134.131.7-888.522,23825387,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT. Manggala Dharma Putra,011,ATM,IDR,legitimate,5,False,False,False
TXN_000115,2024-11-29 21:44:52,0199204776449,Ahmad Santoso,67.979.800.2-652.428,CORP_PT_0039_001,PT. Bersama Sejahtera Sakti,55.691.544.6-546.865,47594908,LOAN_PAYMENT,Transfer dari Ahmad Santoso ke PT. Bersama Sejahtera Sakti,008,BRANCH,IDR,legitimate,47,False,False,False
TXN_000116,2023-04-23 14:30:00,CORP_PT_0073_001,PT. Naga Manis Plantation,25.968.665.3-720.386,CORP_SH_0026_001,UD MAJU BERSAMA,24.137.147.1-728.916,2334926675,INVESTMENT,Investasi/penyertaan modal,008,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000117,2025-04-07 10:17:44,CORP_PT_0017_001,PT. Agro Indomas-EK,77.264.924.5-545.210,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,4181748856,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,013,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000118,2024-09-24 09:25:00,CORP_PT_0010_001,PT. Sawit Sukses Sejahtera,69.926.297.2-285.928,CORP_SH_0026_001,UD MAJU BERSAMA,24.137.147.1-728.916,3743503058,INVESTMENT,Investasi/penyertaan modal,011,RTGS,IDR,suspicious_large,100,True,True,False
TXN_000119,2025-02-10 23:51:54,0098987473743,Gina Wibowo,76.711.775.9-697.145,0088053151310,Eko Pratama,39.793.549.6-355.317,43673819,SUPPLIER_PAYMENT,Pembayaran supplier untuk Eko Pratama,014,RTGS,IDR,legitimate,10,False,False,False
TXN_000120,2024-03-24 09:35:00,CORP_SH_0004_001,PT OMEGA PRIMA,14.169.469.4-148.900,0098426315167,Joko Kusuma,95.843.622.1-843.112,1659538665,CAPITAL_INJECTION,Penambahan modal perusahaan,008,ATM,IDR,layering,100,True,True,False
TXN_000121,2024-11-19 17:49:36,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,45025117,TRANSFER,Transfer dari PT. LEMO JAYA ke CV EMAS KENCANA,008,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_000122,2025-02-27 09:38:32,CORP_SH_0002_001,UD HARAPAN BARU,55.723.617.3-802.898,0162961896076,Eko Santoso,65.209.819.5-977.349,847007201,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,009,BRANCH,IDR,layering,100,True,True,False
TXN_000123,2025-01-27 06:12:09,CORP_PT_0034_001,PT. RIMBA SAWIT UTAMA PLANINDO,55.634.239.8-429.531,CORP_SH_0009_001,CV EMAS KENCANA,78.959.290.6-559.997,4556774026,INVESTMENT,Investasi/penyertaan modal,008,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000124,2024-10-30 19:44:07,CORP_PT_0073_001,PT. Naga Manis Plantation,25.968.665.3-720.386,0196040794252,Eko Wibowo,69.482.998.7-419.826,45124659,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_000125,2023-04-07 15:07:00,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,1942740803,INVESTMENT,Investasi/penyertaan modal,011,ATM,IDR,suspicious_large,100,True,True,False
TXN_000126,2025-03-09 12:21:24,0194977851275,Indra Wijaya,75.138.828.5-507.855,0146506548414,Budi Kusuma,30.616.971.8-506.321,43883580,UTILITY_PAYMENT,Transfer dari Indra Wijaya ke Budi Kusuma,008,RTGS,IDR,legitimate,15,False,False,False
TXN_000127,2025-03-24 18:40:15,CORP_SH_0021_001,UD MAJU BERSAMA,61.963.268.9-848.469,CORP_SH_0009_001,CV EMAS KENCANA,78.959.290.6-559.997,1350881764,CAPITAL_INJECTION,Penambahan modal perusahaan,008,ATM,IDR,layering,100,True,True,False
TXN_000128,2023-03-07 16:55:00,CORP_PT_0065_001,PT. KODECO MAMBERAMO,73.614.489.1-814.403,CORP_SH_0024_001,CV FAJAR CEMERLANG,27.284.150.7-658.537,646574374,INVESTMENT,Investasi/penyertaan modal,009,MOBILE_BANKING,IDR,suspicious_large,94,True,True,False
TXN_000129,2024-07-31 05:04:22,CORP_PT_0057_001,PT. Sumber Sawit Sintang,70.456.670.2-796.115,CORP_PT_0023_001,PT. WANA SAWIT SUBUR LESTARI,93.864.307.4-655.711,7890530,LOAN_PAYMENT,Transfer dari PT. Sumber Sawit Sintang ke PT. WANA SAWIT SUBUR LESTARI,014,MOBILE_BANKING,IDR,legitimate,19,False,False,False
TXN_000130,2025-01-29 00:13:07,0086860597636,Dewi Wibowo,82.814.327.2-433.191,0194034002843,Sari Putra,56.969.123.2-617.248,4159864,SALARY_PAYMENT,Pembayaran gaji karyawan dari Dewi Wibowo,009,BRANCH,IDR,legitimate,5,False,False,False
TXN_000131,2024-07-05 16:59:01,0083260152496,Joko Pratama,13.457.331.8-144.320,0097447100026,Dewi Wibowo,11.428.891.7-980.231,4536864,SALARY_PAYMENT,Pembayaran gaji karyawan dari Joko Pratama,011,ATM,IDR,legitimate,5,False,False,False
TXN_000132,2025-02-20 10:10:46,CORP_PT_0015_001,PT. Wara Nusantara,19.186.207.2-235.997,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,49563878,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,ATM,IDR,suspicious_structuring,100,True,False,False
TXN_000133,2025-04-12 18:41:19,CORP_PT_0007_001,PT. Nadia Humaira,65.737.288.3-893.125,0098426315167,Joko Kusuma,95.843.622.1-843.112,49365694,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,INTERNET_BANKING,IDR,suspicious_structuring,99,True,False,False
TXN_000134,2024-11-01 13:37:28,0083517880042,Indra Putra,34.109.951.4-335.272,0081033388340,Ahmad Sari,72.233.797.8-990.666,46600530,LOAN_PAYMENT,Transfer dari Indra Putra ke Ahmad Sari,011,MOBILE_BANKING,IDR,legitimate,40,False,False,False
TXN_000135,2024-04-26 08:11:00,CORP_PT_0014_001,PT. Mega Benua Utama,60.186.127.1-331.779,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,1480045464,CAPITAL_INJECTION,Penambahan modal perusahaan,011,INTERNET_BANKING,IDR,layering,100,True,True,True
TXN_000136,2025-05-08 20:04:11,CORP_PT_0072_001,PTPERKEBUNAN XVIII/PN VII,81.768.244.8-280.213,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,3826018157,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,ATM,IDR,suspicious_large,100,True,True,False
TXN_000137,2024-08-31 18:49:25,0098812849333,Eko Santoso,27.970.244.9-232.199,0081033388340,Ahmad Sari,72.233.797.8-990.666,48495136,SALARY_PAYMENT,Pembayaran gaji karyawan dari Eko Santoso,009,INTERNET_BANKING,IDR,legitimate,30,False,False,False
TXN_000138,2024-04-14 10:02:00,CORP_PT_0080_001,PT. SECONA PERSADA (I),83.911.740.3-280.498,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,1776982180,LOAN_ADVANCE,Pinjaman/advance kepada CV KARYA UTAMA,014,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_000139,2024-09-19 03:02:09,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,0138191708884,Eko Kusuma,93.641.716.2-708.780,46184913,TRANSFER,Transfer dari PT. Surya Mukti Perkasa ke Eko Kusuma,008,ATM,IDR,suspicious_structuring,81,True,False,False
TXN_000140,2025-03-19 00:26:53,CORP_PT_0060_001,PT. IRMASULINDO,22.628.829.8-373.257,0089610118225,Joko Wibowo,93.421.192.8-919.917,25722864,TAX_PAYMENT,Pembayaran pajak perusahaan,014,MOBILE_BANKING,IDR,legitimate,9,False,False,False
TXN_000141,2024-12-04 20:45:48,CORP_PT_0024_001,PT. WANASAWIT SUBUR LESTARI,68.538.342.3-674.185,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,1908321112,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,014,RTGS,IDR,layering,100,True,True,False
TXN_000142,2025-01-30 20:13:43,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,CORP_PT_0035_001,PT. BORNEO EKA SAWIT TANGGUH,22.318.405.7-351.158,45853784,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,008,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000143,2023-10-13 12:52:00,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,1020972313,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,009,BRANCH,IDR,layering,100,True,True,False
TXN_000144,2024-11-29 02:03:25,0113128588893,Budi Putra,10.208.790.5-587.575,0082434979179,Hadi Pratama,98.726.269.4-898.955,25357733,LOAN_PAYMENT,Transfer dari Budi Putra ke Hadi Pratama,011,INTERNET_BANKING,IDR,legitimate,15,False,False,False
TXN_000145,2024-08-06 13:26:10,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,CORP_SH_0011_001,CV BERKAH NUSANTARA,38.517.787.2-494.848,3555668259,INVESTMENT,Investasi/penyertaan modal,014,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000146,2023-09-19 18:49:00,CORP_SH_0014_001,CV BERKAH NUSANTARA,88.970.710.2-962.382,0112135928121,Ahmad Wibowo,76.665.903.7-127.246,1875981422,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,008,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_000147,2025-02-14 04:51:09,CORP_PT_0056_001,PT. Natura Agrotani,26.474.848.5-893.728,CORP_SH_0017_001,PT LESTARI MANDIRI,88.105.276.8-575.861,2873072048,INVESTMENT,Investasi/penyertaan modal,008,ATM,IDR,suspicious_large,100,True,True,False
TXN_000148,2025-02-04 10:39:08,0114954586099,Fitri Santoso,17.402.401.6-286.696,CORP_PT_0042_001,PT. Golden Land Makmur,74.700.543.6-386.373,5520376,UTILITY_PAYMENT,Transfer dari Fitri Santoso ke PT. Golden Land Makmur,011,INTERNET_BANKING,IDR,legitimate,22,False,False,False
TXN_000149,2025-03-13 21:30:01,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,0229374862723,Indra Kusuma,68.536.474.2-553.726,45873962,WITHDRAWAL,Transfer dari PT. BAHRUNY ke Indra Kusuma,014,ATM,IDR,suspicious_structuring,81,True,False,False
TXN_000150,2024-08-21 17:17:49,CORP_PT_0036_001,PT. Malindo Jaya Diraja,47.668.664.9-197.739,0192163729965,Hadi Kusuma,68.722.487.7-643.611,5044251,SUPPLIER_PAYMENT,Pembayaran supplier untuk Hadi Kusuma,013,INTERNET_BANKING,IDR,legitimate,14,False,False,False
TXN_000151,2024-10-03 18:45:45,CORP_PT_0060_001,PT. IRMASULINDO,22.628.829.8-373.257,0112154962868,Gina Wibowo,41.766.545.3-375.977,47866159,WITHDRAWAL,Transfer dari PT. IRMASULINDO ke Gina Wibowo,011,INTERNET_BANKING,IDR,suspicious_structuring,84,True,False,False
TXN_000152,2024-07-09 23:26:30,0098811577071,Hadi Wijaya,53.510.644.5-491.702,0168340385760,Gina Putra,63.129.892.1-299.215,22335403,SUPPLIER_PAYMENT,Pembayaran supplier untuk Gina Putra,011,BRANCH,IDR,legitimate,10,False,False,False
TXN_000153,2024-03-09 16:50:00,CORP_PT_0023_001,PT. WANA SAWIT SUBUR LESTARI,93.864.307.4-655.711,CORP_SH_0022_001,PT JAYA MAKMUR,36.873.212.4-663.479,3921120001,INVESTMENT,Investasi/penyertaan modal,014,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000154,2025-05-16 13:11:19,CORP_PT_0069_001,PT. KAWISAN CENTRAL ASIA,38.696.668.1-854.572,0223045988634,Eko Gunawan,83.762.510.4-913.795,46395021,WITHDRAWAL,Transfer dari PT. KAWISAN CENTRAL ASIA ke Eko Gunawan,013,INTERNET_BANKING,IDR,suspicious_structuring,81,True,False,False
TXN_000155,2024-06-02 22:55:00,CORP_PT_0078_001,PT. CIMELATI UTAMA,62.516.546.8-276.170,0147081848833,Joko Sari,55.562.359.1-554.531,1855315,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT. CIMELATI UTAMA,014,BRANCH,IDR,legitimate,7,False,False,False
TXN_000156,2024-08-13 09:39:31,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,0133219793914,Hadi Putra,17.764.507.1-768.809,1167409722,LOAN_ADVANCE,Pinjaman/advance kepada Hadi Putra,009,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_000157,2025-03-03 01:05:55,CORP_PT_0019_001,PT. ADI HARDIAN BERSAUDARA,52.343.525.5-872.126,0113128588893,Budi Putra,10.208.790.5-587.575,37095816,LOAN_PAYMENT,Transfer dari PT. ADI HARDIAN BERSAUDARA ke Budi Putra,008,ATM,IDR,legitimate,15,False,False,False
TXN_000158,2024-10-14 03:11:30,CORP_PT_0049_001,PT. Kayung Agro Lestari,61.562.335.8-730.452,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,645972027,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000159,2025-03-06 00:54:03,CORP_PT_0001_001,PT. Sena Bangun Aneka Pertiwi,80.327.262.9-231.211,CORP_SH_0015_001,UD PRIMA SEJAHTERA,88.405.167.4-977.670,1942478958,INVESTMENT,Investasi/penyertaan modal,013,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000160,2024-08-09 03:07:38,CORP_SH_0030_001,UD INDAH PERMAI,88.859.135.2-809.987,CORP_SH_0011_001,CV BERKAH NUSANTARA,38.517.787.2-494.848,1486506361,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,013,MOBILE_BANKING,IDR,layering,100,True,True,True
TXN_000161,2024-05-30 07:56:18,0098811577071,Hadi Wijaya,53.510.644.5-491.702,0146129584281,Dewi Wijaya,85.930.510.6-713.851,27789341,TAX_PAYMENT,Pembayaran pajak perusahaan,014,BRANCH,IDR,legitimate,5,False,False,False
TXN_000162,2024-06-04 02:21:01,0085362957390,Fitri Kusuma,71.617.792.2-936.839,0136390290540,Dewi Putra,62.426.590.7-738.367,39571911,LOAN_PAYMENT,Transfer dari Fitri Kusuma ke Dewi Putra,009,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_000163,2024-10-23 20:18:22,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,CORP_SH_0003_001,UD INDAH PERMAI,30.682.304.5-968.781,45269809,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,008,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000164,2024-06-20 13:33:33,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,0223065507416,Joko Pratama,35.395.469.6-652.351,49419295,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,RTGS,IDR,suspicious_structuring,99,True,False,False
TXN_000165,2025-01-14 17:46:20,CORP_SH_0014_001,CV BERKAH NUSANTARA,88.970.710.2-962.382,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,716980431,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,008,RTGS,IDR,layering,100,True,True,False
TXN_000166,2024-06-29 03:54:35,0083260152496,Joko Pratama,13.457.331.8-144.320,0132018538530,Sari Wijaya,87.853.929.3-302.680,7410974,TAX_PAYMENT,Pembayaran pajak perusahaan,008,RTGS,IDR,legitimate,5,False,False,False
TXN_000167,2023-04-15 13:04:00,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,3608397961,INVESTMENT,Investasi/penyertaan modal,009,ATM,IDR,suspicious_large,100,True,True,False
TXN_000168,2024-06-21 09:52:16,CORP_PT_0062_001,PT. IRMASULINDO BLOK 2,23.256.643.5-285.409,CORP_SH_0030_001,UD INDAH PERMAI,88.859.135.2-809.987,4893052744,INVESTMENT,Investasi/penyertaan modal,011,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000169,2024-09-20 03:41:09,CORP_PT_0001_001,PT. Sena Bangun Aneka Pertiwi,80.327.262.9-231.211,0194727298519,Hadi Wijaya,92.818.465.7-911.339,24796662,SUPPLIER_PAYMENT,Pembayaran supplier untuk Hadi Wijaya,013,INTERNET_BANKING,IDR,legitimate,15,False,False,False
TXN_000170,2024-09-29 00:59:57,CORP_PT_0010_001,PT. Sawit Sukses Sejahtera,69.926.297.2-285.928,CORP_SH_0027_001,UD HARAPAN BARU,97.814.959.2-958.291,48348259,TRANSFER,Transfer dari PT. Sawit Sukses Sejahtera ke UD HARAPAN BARU,008,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_000171,2024-10-26 15:44:00,CORP_PT_0080_001,PT. SECONA PERSADA (I),83.911.740.3-280.498,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,4366216926,INVESTMENT,Investasi/penyertaan modal,009,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000172,2025-05-06 22:08:37,CORP_PT_0063_001,PT. NUSA IRIAN JAYA INDAH,36.514.141.6-464.630,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,1804904788,CAPITAL_INJECTION,Penambahan modal perusahaan,008,INTERNET_BANKING,IDR,layering,100,True,True,False
