transaction_id,transaction_date,transaction_time,sender_account_id,sender_company,sender_bank,receiver_account_id,receiver_company,receiver_bank,amount_idr,transaction_type,transaction_purpose,risk_score,is_flagged,is_cross_border,reference_number,processing_bank,case_related,scenario
TXN_000370,2025-04-03,04:15:43,ACC_1000283,UD MAJU BERSAMA,OCBC NISP,ACC_1000238,PT. PENGEMBANGAN SUTRA ALAM,Danamon,359820317,structuring,Transfer modal kerja,91,True,True,REF529932,BCA,False,background
TXN_000373,2023-06-01,08:44:39,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,385440525,structuring,Transfer modal kerja,77,True,False,REF990513,Mandiri,False,background
TXN_000376,2024-01-08,04:38:02,ACC_1000385,PT INDAH PERMAI,BNI,ACC_1000326,UD MAJU BERSAMA,CIMB Niaga,1087130328,layering,Transfer antar perusahaan,92,True,True,REF171374,BNI,False,background
TXN_000377,2024-06-21,13:51:58,ACC_1000303,PT LESTARI MANDIRI,OCBC NISP,ACC_1000341,PT HARAPAN BARU,BCA,1197164233,layering,Transfer antar perusahaan,100,True,False,REF281179,BRI,False,background
TXN_000378,2025-04-08,18:09:34,ACC_1000396,PT HARAPAN BARU,Maybank,ACC_1000317,CV KARYA UTAMA,BRI,350580042,structuring,Transfer modal kerja,73,True,False,REF905470,BNI,False,background
TXN_000381,2025-04-19,09:17:39,ACC_1000427,PT LESTARI MANDIRI,CIMB Niaga,ACC_1000143,PT. Kintap Jaya Wattindo,BTN,357767928,structuring,Transfer modal kerja,85,True,False,REF611384,BRI,False,background
TXN_000382,2025-04-05,18:22:16,ACC_1000234,PT. KODECO MAMBERAMO,BTN,ACC_1000440,UD MAJU BERSAMA,Permata,321199543,structuring,Transfer modal kerja,79,True,False,REF763449,BNI,False,background
TXN_000387,2024-04-09,16:04:52,ACC_1000161,PT. Golden Land Makmur,BCA,ACC_1000089,PT. WANA SAWIT SUBUR LESTARI,Permata,4251558056,integration,Investasi bisnis,78,True,False,REF509953,BNI,False,background
TXN_000399,2025-03-14,00:17:53,ACC_1000160,PT. Golden Land Makmur,Mandiri,ACC_1000421,CV JAYA MAKMUR,Permata,377358275,structuring,Transfer modal kerja,100,True,False,REF824219,BRI,False,background
TXN_000400,2024-08-20,19:31:13,ACC_1000387,PT INDAH PERMAI,Danamon,ACC_1000142,PT. Kintap Jaya Wattindo,Permata,1529307082,layering,Transfer antar perusahaan,94,True,False,REF540615,BNI,False,background
TXN_000404,2024-08-28,14:57:32,ACC_1000028,PT. Sawit Sukses Sejahtera,Permata,ACC_1000000,PT. Sena Bangun Aneka Pertiwi,BCA,127913866,layering,Transfer antar perusahaan,100,True,False,REF502047,BRI,False,background
TXN_000410,2025-04-02,17:55:02,ACC_1000151,PT. Bersama Sejahtera Sakti,Permata,ACC_1000288,PT LESTARI MANDIRI,CIMB Niaga,2856453425,placement,Setoran modal,100,True,False,REF781272,Mandiri,False,background
TXN_000413,2024-01-05,12:43:46,ACC_1000104,PT KOP. WARGA JAYA,Mandiri,ACC_1000426,PT LESTARI MANDIRI,Permata,1630168015,placement,Setoran modal,99,True,False,REF894989,BRI,False,background
TXN_000424,2023-07-25,02:15:33,ACC_1000058,PT. Agro Indomas-EK,CIMB Niaga,ACC_1000385,PT INDAH PERMAI,BNI,1632174985,integration,Investasi bisnis,92,True,False,REF916791,BRI,False,background
TXN_000428,2023-09-30,12:21:47,ACC_1000222,PT. IRMASULINDO BLOK 2,BTN,ACC_1000265,PT. INCASI RAYA,CIMB Niaga,966761480,layering,Transfer antar perusahaan,100,True,False,REF233523,Mandiri,False,background
TXN_000429,2025-03-07,20:27:00,ACC_1000024,PT. Sebatin,Maybank,ACC_1000083,PT. WANA SAWIT SUBUR LESTARI,Danamon,1055666559,layering,Transfer antar perusahaan,100,True,False,REF810306,BCA,False,background
TXN_000434,2025-05-24,22:50:43,ACC_1000148,PT. Bersama Sejahtera Sakti,Maybank,ACC_1000282,PT LESTARI MANDIRI,BRI,1529424027,layering,Transfer antar perusahaan,98,True,False,REF649726,BCA,False,background
TXN_000437,2024-06-12,04:06:26,ACC_1000376,UD BERKAH NUSANTARA,BRI,ACC_1000286,UD MAJU BERSAMA,Permata,1076325085,layering,Transfer antar perusahaan,100,True,False,REF518722,BCA,False,background
TXN_000438,2023-11-03,13:39:15,ACC_1000443,UD MAJU BERSAMA,BCA,ACC_1000273,PT. SECONA PERSADA (I),Mandiri,1841783400,layering,Transfer antar perusahaan,90,True,False,REF273161,BCA,False,background
TXN_000441,2025-05-16,17:13:58,ACC_1000074,PT. TANAH TUNJUNG PLATEU,BRI,ACC_1000210,PT. Natura Agrotani,BRI,4245573117,placement,Setoran modal,91,True,False,REF162824,BNI,False,background
TXN_000442,2025-01-16,03:53:07,ACC_1000031,PT. Sawit Sukses Sejahtera,Mandiri,ACC_1000176,PT. Wira Karya Nusantari,BCA,824038277,layering,Transfer antar perusahaan,85,True,True,REF878403,BNI,False,background
TXN_000443,2025-05-30,08:20:05,ACC_1000444,PT HARAPAN BARU,Maybank,ACC_1000344,PT HARAPAN BARU,BRI,4361761093,placement,Setoran modal,100,True,False,REF605297,BRI,False,background
TXN_000450,2025-05-05,20:58:41,ACC_1000236,PT. KODECO MAMBERAMO,Permata,ACC_1000333,PT GEMILANG ABADI,Danamon,1114904410,layering,Transfer antar perusahaan,95,True,False,REF438251,BNI,False,background
TXN_000458,2024-11-08,08:53:13,ACC_1000347,CV KARYA UTAMA,BCA,ACC_1000257,PT. Naga Manis Plantation,BRI,566202592,layering,Transfer antar perusahaan,100,True,False,REF719972,Mandiri,False,background
TXN_000459,2025-03-26,04:52:09,ACC_1000302,PT LESTARI MANDIRI,Mandiri,ACC_1000415,CV KARYA UTAMA,Permata,8284645057,placement,Setoran modal,96,True,False,REF290991,Mandiri,False,background
TXN_000460,2025-05-08,15:18:37,ACC_1000161,PT. Golden Land Makmur,BCA,ACC_1000095,PT. SURYA MAS CITRA PERKASA,BTN,333098706,structuring,Transfer modal kerja,97,True,False,REF418732,Mandiri,False,background
TXN_000479,2023-07-03,22:04:10,ACC_1000420,CV JAYA MAKMUR,BNI,ACC_1000190,PT. Jalin Vaneo,BNI,876550134,layering,Transfer antar perusahaan,86,True,False,REF275063,BRI,False,background
TXN_000482,2024-11-10,04:58:51,ACC_1000243,PT. HASFARM NAPU,BTN,ACC_1000328,UD MAJU BERSAMA,BNI,337705386,structuring,Transfer modal kerja,92,True,False,REF687011,BNI,False,background
TXN_000490,2025-03-18,01:55:24,ACC_1000137,PT. BORNEO EKA SAWIT TANGGUH,Permata,ACC_1000105,PT KOP. WARGA JAYA,BTN,2519979165,placement,Setoran modal,92,True,False,REF518652,BNI,False,background
TXN_000491,2025-03-22,21:42:45,ACC_1000442,UD MAJU BERSAMA,Mandiri,ACC_1000299,PT LESTARI MANDIRI,BCA,734377647,layering,Transfer antar perusahaan,89,True,False,REF342295,BRI,False,background
TXN_000492,2023-07-02,04:56:12,ACC_1000100,PT. BERKAH ALAM FAJAR MAS,BTN,ACC_1000289,PT LESTARI MANDIRI,BCA,337693803,structuring,Transfer modal kerja,91,True,False,REF281478,BCA,False,background
TXN_000495,2023-09-17,23:48:59,ACC_1000021,PT. Kartika Propitaganda,BCA,ACC_1000169,PT. Kaliau Mas Perkasa,Danamon,2871847251,integration,Investasi bisnis,97,True,False,REF719258,BCA,False,background
TXN_000496,2025-04-24,15:10:53,ACC_1000342,PT HARAPAN BARU,Maybank,ACC_1000412,CV KARYA UTAMA,BRI,1907905645,integration,Investasi bisnis,92,True,False,REF262606,BRI,False,background
TXN_000498,2024-12-18,04:43:52,ACC_1000346,CV KARYA UTAMA,Mandiri,ACC_1000229,PT. KODECO MAMBERAMO,BTN,1511425945,placement,Setoran modal,100,True,False,REF444509,BCA,False,background
TXN_000506,2023-11-27,09:32:32,ACC_1000095,PT. SURYA MAS CITRA PERKASA,BTN,ACC_1000388,PT INDAH PERMAI,Permata,1668649879,integration,Investasi bisnis,100,True,False,REF690523,Mandiri,False,background
TXN_000512,2023-07-13,11:16:39,ACC_1000198,PT. Airlangga Sawit Jaya,BNI,ACC_1000111,PT. PULANG PISAU PERDANA,BCA,833618220,layering,Transfer antar perusahaan,88,True,False,REF948553,BRI,False,background
TXN_000515,2024-01-18,18:38:31,ACC_1000122,PT. GLOBALINDO AGUNG LESTARI,Maybank,ACC_1000344,PT HARAPAN BARU,BRI,1873348683,integration,Investasi bisnis,91,True,False,REF268739,BNI,False,background
TXN_000516,2024-06-18,16:42:22,ACC_1000260,PT. PERKEBUNAN I (SEBULUSSALAM),BRI,ACC_1000400,CV PRIMA SEJAHTERA,Maybank,374883066,structuring,Transfer modal kerja,96,True,False,REF428640,BCA,False,background
TXN_000522,2024-05-12,06:07:54,ACC_1000279,PT LESTARI MANDIRI,BTN,ACC_1000064,PT DITJEN PERIKANAN,Permata,577401451,integration,Investasi bisnis,100,True,False,REF202107,BNI,False,background
TXN_000532,2023-12-07,14:58:06,ACC_1000322,CV KARYA UTAMA,CIMB Niaga,ACC_1000276,PT. SECONA PERSADA (I),BCA,7705967035,placement,Setoran modal,94,True,True,REF934490,BCA,False,background
TXN_000534,2023-12-06,18:11:57,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,ACC_1000341,PT HARAPAN BARU,BCA,8604952697,placement,Setoran modal,100,True,False,REF883441,BRI,False,background
TXN_000538,2024-08-17,02:54:06,ACC_1000212,PT. Sumber Sawit Sintang,BCA,ACC_1000182,PT. Khatulistiwa Agro Abadi,BRI,469099531,layering,Transfer antar perusahaan,89,True,False,REF156506,BCA,False,background
TXN_000541,2025-05-21,12:49:11,ACC_1000085,PT. WANA SAWIT SUBUR LESTARI,BTN,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,1281229373,integration,Investasi bisnis,97,True,False,REF938563,BNI,False,background
TXN_000542,2024-07-25,02:56:35,ACC_1000277,PT LESTARI MANDIRI,BCA,ACC_1000159,PT. Sawita Karya Manunggal (SKM),Danamon,705894215,integration,Investasi bisnis,97,True,False,REF956072,BRI,False,background
TXN_000544,2025-05-27,04:29:19,ACC_1000252,PTGUNUNG SYNAJI,Danamon,ACC_1000401,CV PRIMA SEJAHTERA,BRI,7057756612,placement,Setoran modal,100,True,False,REF198287,BNI,False,background
TXN_000548,2025-03-25,03:44:50,ACC_1000178,PT. Wira Karya Nusantari,OCBC NISP,ACC_1000346,CV KARYA UTAMA,Mandiri,9410028204,placement,Setoran modal,96,True,False,REF153116,BCA,False,background
TXN_000555,2023-08-29,06:50:01,ACC_1000113,PT. PULANG PISAU PERDANA,BTN,ACC_1000031,PT. Sawit Sukses Sejahtera,Mandiri,324720828,structuring,Transfer modal kerja,97,True,False,REF475742,BCA,False,background
TXN_000556,2025-03-14,04:25:46,ACC_1000393,PT HARAPAN BARU,Danamon,ACC_1000079,PT. AGRO CITY KALTIM,BNI,330682533,structuring,Transfer modal kerja,85,True,False,REF382214,BRI,False,background
TXN_000566,2025-03-09,21:35:40,ACC_1000451,PT CAHAYA MANDIRI,OCBC NISP,ACC_1000072,PT. TANAH TUNJUNG PLATEU,CIMB Niaga,1103919345,layering,Transfer antar perusahaan,88,True,True,REF689320,BCA,False,background
TXN_000568,2025-04-18,14:20:23,ACC_1000042,PT. Manggala Dharma Putra,Maybank,ACC_1000101,PT. KAHAYAN AGRO LESTARI,CIMB Niaga,2644612851,integration,Investasi bisnis,85,True,False,REF748872,BCA,False,background
TXN_000569,2025-03-09,00:31:56,ACC_1000355,CV NUSA INDAH,BRI,ACC_1000198,PT. Airlangga Sawit Jaya,BNI,3829390721,placement,Setoran modal,100,True,False,REF344912,BNI,False,background
TXN_000585,2025-03-24,06:19:23,ACC_1000349,CV KARYA UTAMA,Permata,ACC_1000350,CV KARYA UTAMA,CIMB Niaga,2374784193,integration,Investasi bisnis,100,True,False,REF462949,BNI,False,background
TXN_000586,2025-04-17,16:23:57,ACC_1000120,PT. LEMO JAYA,BRI,ACC_1000042,PT. Manggala Dharma Putra,Maybank,883068017,layering,Transfer antar perusahaan,74,True,False,REF266739,BNI,False,background
TXN_000591,2025-03-30,15:20:25,ACC_1000394,PT HARAPAN BARU,Maybank,ACC_1000231,PT. KODECO MAMBERAMO,CIMB Niaga,2649425479,placement,Setoran modal,100,True,False,REF968957,BNI,False,background
TXN_000600,2024-01-15,05:50:47,ACC_1000048,PT. Mega Benua Utama,Mandiri,ACC_1000155,PT. Inti Gerak Maju,BCA,891428844,layering,Transfer antar perusahaan,82,True,False,REF602938,Mandiri,False,background
TXN_000602,2025-04-29,17:31:20,ACC_1000100,PT. BERKAH ALAM FAJAR MAS,BTN,ACC_1000258,PT. PERKEBUNAN I (SEBULUSSALAM),BNI,9894504352,placement,Setoran modal,91,True,False,REF377905,Mandiri,False,background
TXN_000605,2023-11-26,01:44:57,ACC_1000167,PT. Kaliau Mas Perkasa,BCA,ACC_1000256,PTPERKEBUNAN XVIII/PN VII,BNI,372666451,structuring,Transfer modal kerja,100,True,False,REF557424,Mandiri,False,background
TXN_000610,2024-02-12,19:07:00,ACC_1000326,UD MAJU BERSAMA,CIMB Niaga,ACC_1000341,PT HARAPAN BARU,BCA,1763223171,layering,Transfer antar perusahaan,100,True,False,REF569883,BCA,False,background
TXN_000618,2025-03-09,12:04:53,ACC_1000220,PT. IRMASULINDO BLOK 2,Mandiri,ACC_1000022,PT. Sebatin,BRI,1689100769,layering,Transfer antar perusahaan,100,True,False,REF995476,BNI,False,background
TXN_000620,2025-04-06,04:10:40,ACC_1000388,PT INDAH PERMAI,Permata,ACC_1000450,PT CAHAYA MANDIRI,CIMB Niaga,1066421134,layering,Transfer antar perusahaan,89,True,False,REF843899,BCA,False,background
TXN_000621,2024-10-15,10:43:27,ACC_1000087,PT. WANA SAWIT SUBUR LESTARI,BNI,ACC_1000382,PT GEMILANG ABADI,Mandiri,4569628691,integration,Investasi bisnis,87,True,False,REF285550,BRI,False,background
TXN_000632,2025-05-22,22:51:22,ACC_1000202,PT. Buana Tunas Sejahtera,Danamon,ACC_1000146,PT. Damit Mitra Sekawan,Maybank,7888259035,placement,Setoran modal,92,True,False,REF173728,BRI,False,background
TXN_000634,2025-04-17,05:40:33,ACC_1000435,UD MAJU BERSAMA,BTN,ACC_1000014,PT. Nunukan Sarana Jaya,OCBC NISP,394412554,structuring,Transfer modal kerja,94,True,False,REF513040,BNI,False,background
TXN_000635,2025-04-05,03:18:54,ACC_1000170,PT. Surya Mukti Perkasa,BCA,ACC_1000212,PT. Sumber Sawit Sintang,BCA,353735712,structuring,Transfer modal kerja,81,True,False,REF235185,BRI,False,background
TXN_000637,2025-04-06,20:51:46,ACC_1000099,PT. BERKAH ALAM FAJAR MAS,Danamon,ACC_1000275,PT. SECONA PERSADA (I),Danamon,8317111004,placement,Setoran modal,94,True,False,REF491359,BNI,False,background
TXN_000638,2025-05-10,22:25:07,ACC_1000359,PT INDAH PERMAI,Mandiri,ACC_1000453,PT CAHAYA MANDIRI,Maybank,338472900,structuring,Transfer modal kerja,94,True,False,REF795215,BNI,False,background
TXN_000639,2023-12-14,19:05:21,ACC_1000314,UD OMEGA PRIMA,OCBC NISP,ACC_1000290,PT LESTARI MANDIRI,Maybank,602516233,integration,Investasi bisnis,75,True,False,REF597470,BRI,False,background
TXN_000640,2024-12-26,22:07:50,ACC_1000152,PT. Bersama Sejahtera Sakti,BTN,ACC_1000296,CV NUSA INDAH,BRI,331866537,structuring,Transfer modal kerja,92,True,False,REF850987,BNI,False,background
TXN_000646,2025-04-19,11:10:35,ACC_1000183,PT. Khatulistiwa Agro Abadi,BNI,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,4054932703,integration,Investasi bisnis,72,True,False,REF101360,BNI,False,background
TXN_000650,2024-09-25,22:37:40,ACC_1000422,CV JAYA MAKMUR,BRI,ACC_1000228,PT. VARITA MAJUTAMA (BLOK A),BRI,369335008,structuring,Transfer modal kerja,90,True,False,REF978253,BRI,False,background
TXN_000651,2024-06-21,09:57:22,ACC_1000122,PT. GLOBALINDO AGUNG LESTARI,Maybank,ACC_1000155,PT. Inti Gerak Maju,BCA,3718563714,placement,Setoran modal,86,True,False,REF297770,BNI,False,background
TXN_000652,2025-03-13,04:44:08,ACC_1000385,PT INDAH PERMAI,BNI,ACC_1000213,PT. ADI JAYA MULIA,CIMB Niaga,3609002848,integration,Investasi bisnis,92,True,False,REF650797,Mandiri,False,background
TXN_000654,2024-06-15,22:03:20,ACC_1000084,PT. WANA SAWIT SUBUR LESTARI,CIMB Niaga,ACC_1000435,UD MAJU BERSAMA,BTN,2084006973,integration,Investasi bisnis,92,True,False,REF130233,Mandiri,False,background
TXN_000655,2024-02-04,11:43:50,ACC_1000120,PT. LEMO JAYA,BRI,ACC_1000429,UD MAJU BERSAMA,Danamon,886735927,layering,Transfer antar perusahaan,100,True,False,REF424258,BNI,False,background
TXN_000658,2025-04-10,20:26:52,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,ACC_1000007,PT. Dewi Anthika Bahari,OCBC NISP,2071931775,placement,Setoran modal,87,True,False,REF712884,BCA,False,background
TXN_000660,2025-03-04,23:21:34,ACC_1000308,PT HARAPAN BARU,Permata,ACC_1000227,PT. VARITA MAJUTAMA (BLOK A),CIMB Niaga,960901367,layering,Transfer antar perusahaan,98,True,False,REF951822,Mandiri,False,background
TXN_000661,2024-09-12,06:11:48,ACC_1000453,PT CAHAYA MANDIRI,Maybank,ACC_1000310,UD OMEGA PRIMA,BTN,4505018350,integration,Investasi bisnis,98,True,False,REF419601,Mandiri,False,background
TXN_000662,2024-12-02,16:50:33,ACC_1000382,PT GEMILANG ABADI,Mandiri,ACC_1000321,CV KARYA UTAMA,CIMB Niaga,1690674031,layering,Transfer antar perusahaan,100,True,False,REF135299,Mandiri,False,background
TXN_000665,2024-10-12,07:48:05,ACC_1000207,PT. Bumi Suka Swakarsa,Permata,ACC_1000133,PT. RIMBA SAWIT UTAMA PLANINDO,BRI,8457111067,placement,Setoran modal,87,True,False,REF823633,Mandiri,False,background
TXN_000671,2024-01-13,19:46:33,ACC_1000163,PT. Natuna Inti Makmur,Maybank,ACC_1000252,PTGUNUNG SYNAJI,Danamon,3777214749,integration,Investasi bisnis,78,True,False,REF993284,BNI,False,background
TXN_000673,2025-04-27,06:16:45,ACC_1000098,PT. BERKAH ALAM FAJAR MAS,Maybank,ACC_1000185,PT. Kayung Agro Lestari,CIMB Niaga,2601405547,placement,Setoran modal,81,True,False,REF454698,BRI,False,background
TXN_000679,2025-04-25,11:55:32,ACC_1000415,CV KARYA UTAMA,Permata,ACC_1000106,PT. SANGKOWONG SINTA,Maybank,9616326884,placement,Setoran modal,100,True,False,REF882793,BCA,False,background
TXN_000680,2023-08-27,21:22:16,ACC_1000374,UD BERKAH NUSANTARA,OCBC NISP,ACC_1000077,PTPN XIII,CIMB Niaga,374985391,structuring,Transfer modal kerja,100,True,False,REF514134,BRI,False,background
TXN_000686,2024-09-24,04:02:43,ACC_1000445,PT HARAPAN BARU,OCBC NISP,ACC_1000184,PT. Khatulistiwa Agro Abadi,OCBC NISP,658392841,layering,Transfer antar perusahaan,100,True,False,REF534789,BRI,False,background
TXN_000689,2025-05-11,19:28:50,ACC_1000285,UD MAJU BERSAMA,BTN,ACC_1000427,PT LESTARI MANDIRI,CIMB Niaga,4969075380,placement,Setoran modal,100,True,False,REF285145,Mandiri,False,background
TXN_000700,2025-04-08,04:57:32,ACC_1000250,PTGUNUNG SYNAJI,Danamon,ACC_1000192,PT. Jalin Vaneo,Mandiri,383973712,structuring,Transfer modal kerja,77,True,False,REF822510,BNI,False,background
TXN_000711,2023-09-20,15:31:41,ACC_1000450,PT CAHAYA MANDIRI,CIMB Niaga,ACC_1000211,PT. Sumber Sawit Sintang,BTN,382360196,structuring,Transfer modal kerja,90,True,False,REF667067,Mandiri,False,background
TXN_000716,2025-04-11,13:07:52,ACC_1000110,PT. SANGKOWONG SINTA,Maybank,ACC_1000115,PT. PULANG PISAU PERDANA,Danamon,8607468484,placement,Setoran modal,85,True,False,REF435254,BNI,False,background
TXN_000717,2025-03-26,21:47:43,ACC_1000392,PT HARAPAN BARU,OCBC NISP,ACC_1000024,PT. Sebatin,Maybank,1979416026,layering,Transfer antar perusahaan,80,True,False,REF265119,BNI,False,background
TXN_000718,2025-01-17,14:42:04,ACC_1000013,PT. Nunukan Sarana Jaya,CIMB Niaga,ACC_1000352,CV KARYA UTAMA,CIMB Niaga,7189521772,placement,Setoran modal,100,True,False,REF133493,BCA,False,background
TXN_000721,2024-07-07,12:51:53,ACC_1000053,PT. Kaltim Bangun Jaya,CIMB Niaga,ACC_1000209,PT. Natura Agrotani,CIMB Niaga,377216387,structuring,Transfer modal kerja,100,True,False,REF778931,BRI,False,background
TXN_000727,2025-04-09,16:16:34,ACC_1000191,PT. Jalin Vaneo,Permata,ACC_1000194,PT. Airlangga Sawit Jaya,Danamon,6333553504,placement,Setoran modal,100,True,True,REF174053,Mandiri,False,background
TXN_000730,2024-12-29,10:12:32,ACC_1000353,CV NUSA INDAH,BCA,ACC_1000140,PT. Malindo Jaya Diraja,BCA,369810554,structuring,Transfer modal kerja,93,True,False,REF462895,BNI,False,background
TXN_000731,2023-12-16,02:29:53,ACC_1000074,PT. TANAH TUNJUNG PLATEU,BRI,ACC_1000380,PT GEMILANG ABADI,BTN,487371122,layering,Transfer antar perusahaan,100,True,False,REF403528,BCA,False,background
TXN_000741,2025-04-06,08:59:41,ACC_1000219,PT. IRMASULINDO BLOK 2,Danamon,ACC_1000023,PT. Sebatin,BTN,3729811266,integration,Investasi bisnis,95,True,False,REF383451,BRI,False,background
TXN_000751,2023-11-12,23:08:52,ACC_1000004,PT. Dewi Anthika Bahari,BCA,ACC_1000399,CV PRIMA SEJAHTERA,Permata,1926566306,layering,Transfer antar perusahaan,100,True,False,REF603145,BNI,False,background
TXN_000753,2025-05-12,22:02:32,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000093,PT. SURYA MAS CITRA PERKASA,Permata,2905775108,integration,Investasi bisnis,100,True,False,REF828940,BCA,False,background
TXN_000756,2023-06-14,15:26:06,ACC_1000136,PT. BORNEO EKA SAWIT TANGGUH,Permata,ACC_1000332,PT GEMILANG ABADI,BRI,488167930,layering,Transfer antar perusahaan,100,True,False,REF298309,Mandiri,False,background
TXN_000759,2025-03-23,19:30:17,ACC_1000326,UD MAJU BERSAMA,CIMB Niaga,ACC_1000004,PT. Dewi Anthika Bahari,BCA,2861035084,integration,Investasi bisnis,98,True,False,REF881311,Mandiri,False,background
TXN_000763,2025-05-27,06:30:24,ACC_1000427,PT LESTARI MANDIRI,CIMB Niaga,ACC_1000449,PT CAHAYA MANDIRI,CIMB Niaga,933897955,layering,Transfer antar perusahaan,91,True,False,REF272783,BCA,False,background
TXN_000772,2025-01-01,19:23:41,ACC_1000210,PT. Natura Agrotani,BRI,ACC_1000235,PT. KODECO MAMBERAMO,BNI,378582780,structuring,Transfer modal kerja,97,True,False,REF905964,BNI,False,background
TXN_000776,2024-07-20,13:13:36,ACC_1000416,CV KARYA UTAMA,Maybank,ACC_1000238,PT. PENGEMBANGAN SUTRA ALAM,Danamon,363171099,structuring,Transfer modal kerja,99,True,False,REF808456,BCA,False,background
TXN_000777,2025-03-23,06:26:15,ACC_1000310,UD OMEGA PRIMA,BTN,ACC_1000115,PT. PULANG PISAU PERDANA,Danamon,365736476,structuring,Transfer modal kerja,91,True,False,REF228322,BRI,False,background
TXN_000780,2025-03-24,10:08:19,ACC_1000357,PT INDAH PERMAI,Permata,ACC_1000451,PT CAHAYA MANDIRI,OCBC NISP,7708347981,placement,Setoran modal,98,True,False,REF222636,BRI,False,background
TXN_000782,2025-05-06,17:21:58,ACC_1000309,PT HARAPAN BARU,BNI,ACC_1000424,PT LESTARI MANDIRI,OCBC NISP,385517877,structuring,Transfer modal kerja,98,True,False,REF620277,BNI,False,background
TXN_000786,2024-12-06,13:38:51,ACC_1000148,PT. Bersama Sejahtera Sakti,Maybank,ACC_1000251,PTGUNUNG SYNAJI,Mandiri,3081814238,placement,Setoran modal,90,True,False,REF978974,BRI,False,background
